gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,customer_num,customer_code
Female,0,0,0,1,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,1,Mailed check,20.3500003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4634,JLRJT
Male,0,0,0,59,0,NULL,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,51.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9501,UKKNL
Female,0,1,1,72,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,1,Bank transfer (automatic),23.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2560,QTSBS
Male,0,0,0,36,1,0,DSL,0,1,0,1,0,1,One year,1,Mailed check,65.4000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,7541,YLXCL
Female,0,0,0,40,1,0,DSL,1,1,0,0,1,0,Month-to-month,0,Mailed check,65.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4795,WRNVT
Male,0,1,1,40,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,81.1999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6080,TCMYC
Female,0,0,1,9,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Mailed check,72.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,260,ZDLGK
Male,0,1,1,63,1,0,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),74.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7860,UXCRM
Female,0,0,0,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6357,JJPQT
Male,0,1,1,40,0,NULL,DSL,0,1,1,1,1,1,One year,0,Mailed check,60.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2292,XQWSV
Male,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9552,TGUZV
Male,1,1,0,34,1,0,Fiber optic,1,0,0,1,1,0,One year,0,Mailed check,90.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5913,INRQV
Male,0,0,0,5,0,NULL,DSL,1,0,1,1,0,0,Month-to-month,0,Mailed check,40,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,8722,NGNBH
Male,1,0,0,9,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.4499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6210,KBBPI
Male,0,1,0,9,1,1,DSL,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),69.0500030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9643,YBLUR
Male,0,1,1,31,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),59.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8734,FNWVH
Female,0,1,0,50,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,1,Bank transfer (automatic),19.8500003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9447,YPTBX
Female,0,0,0,2,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,86.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,133,BMFZO
Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,45.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6128,CZOMY
Male,0,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9540,JYROE
Female,0,0,0,9,0,NULL,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,40.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9026,LHEVG
Female,1,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.1999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,2260,USTRB
Female,0,0,0,3,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,55.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3656,TKRVZ
Male,0,1,0,25,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Credit card (automatic),95.6999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7011,CVEUC
Male,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,46.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6185,TASNN
Female,0,1,1,45,1,1,DSL,1,1,1,1,1,0,Month-to-month,0,Mailed check,81.3000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7925,PNRGI
Male,1,1,1,51,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,84.1999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,8623,TMRBY
Female,0,1,1,55,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Credit card (automatic),20,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1552,CZCLL
Female,0,0,0,38,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),66.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3038,PQIUY
Male,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.8499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,1501,SGHBW
Male,0,1,1,38,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Electronic check,19.6000003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9313,CDOGY
Male,0,0,0,34,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,49.7999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8148,BPLZQ
Female,0,1,0,70,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,101.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2623,DRYAM
Female,0,0,0,13,1,0,DSL,1,0,0,1,0,0,One year,0,Mailed check,55.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9987,LUTYD
Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3208,YPIOE
Female,0,0,0,61,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,103.949996948242,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,4488,KQFDT
Female,0,0,0,12,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),100.150001525879,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,2612,RANWT
Male,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),99.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5693,PIPCS
Male,0,0,0,21,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.6999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,491,KAPQG
Male,1,0,0,55,0,NULL,DSL,0,0,1,0,1,1,One year,1,Bank transfer (automatic),50.0499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1925,LFCZZ
Male,0,1,0,69,0,NULL,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),60.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8039,EQPIM
Male,1,1,1,26,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,105.75,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,6900,PXRMS
Female,1,1,0,69,1,0,Fiber optic,1,1,0,0,0,1,One year,0,Credit card (automatic),87.3000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8707,RMEZH
Female,1,1,0,18,0,NULL,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.3499984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,3346,BRMIS
Male,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3209,ZPKFI
Female,0,1,1,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),85.3000030517578,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6479,VDGRK
Male,1,1,0,33,0,NULL,DSL,0,1,1,1,1,0,Month-to-month,1,Electronic check,50,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9373,WSLOY
Female,0,1,1,2,0,NULL,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.3999996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,2933,FILNV
Female,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),90.9499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3569,JFODW
Male,1,1,0,37,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),72.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9819,FBNSV
Female,1,1,1,62,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),96.0999984741211,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9544,PYPSJ
Female,0,1,0,71,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Credit card (automatic),19.8500003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1591,XWLGB
Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.2999992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,396,UKGAI
Female,0,0,0,16,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,0,Mailed check,20.1000003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3243,ZHOHY
Male,0,0,0,9,1,0,DSL,1,0,1,1,1,0,Month-to-month,1,Mailed check,69.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5186,EJEGL
Male,0,1,1,17,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Mailed check,25.1499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,7527,QNRUS
Female,0,0,0,4,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Bank transfer (automatic),20.9500007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,9986,BONCE
Female,1,1,0,1,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,2722,JMONI
Female,0,1,0,24,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,79.6500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2203,GHNWN
Female,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,71.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3878,AVSOQ
Male,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.800003051758,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,3258,SYSWS
Female,0,1,0,72,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Electronic check,24.5499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5296,PSYVW
Female,0,0,1,11,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Credit card (automatic),19.7000007629395,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,6319,QSUSR
Male,0,0,0,9,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,20.25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,4083,EUGRJ
Female,1,1,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,7579,OOPEC
Female,1,1,0,60,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),100.5,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,512,FLFDW
Male,1,1,0,29,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,95.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",1,1771,OADNZ
Female,0,0,0,49,1,0,DSL,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),74.4499969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,487,CRLZF
Female,1,0,0,30,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.099998474121,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,2107,FBPTK
Female,0,1,0,53,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,One year,0,Credit card (automatic),19.0499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9451,WLYRI
Male,0,0,1,39,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Mailed check,25,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,8219,VYBVI
Female,0,0,0,9,1,0,No,NULL,NULL,NULL,NULL,NULL,NULL,Month-to-month,0,Mailed check,19.0499992370605,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1991,VOPLL
Male,0,0,0,39,1,0,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,81.9000015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9738,QLWTP
Male,1,0,0,8,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6999969482422,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,1016,DJTSV
Female,0,1,1,51,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Electronic check,90.1500015258789,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,9419,IPPBE
Male,0,1,1,71,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,0,Credit card (automatic),25.3500003814697,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,174,QRVVY
Male,1,0,0,71,1,1,No,NULL,NULL,NULL,NULL,NULL,NULL,Two year,1,Mailed check,24.6499996185303,"<bound method Series.dropna of 0         29.85 1       1889.50 2        108.15 3       1840.75 4        151.65          ...    7038    1990.50 7039    7362.90 7040     346.45 7041     306.60 7042    6844.50 Name: TotalCharges, Length: 7043, dtype: float64>",0,5699,BNCAS
